Lon,Lat,"Depth(km)","Vp(km/s)"
-99.7243,31.2625,0,3.513 
-99.5065,31.2625,0,3.505 
-99.2888,31.2625,0,3.500 
-108.0000,31.0826,0,3.500 
-107.7822,31.0826,0,3.500 
-107.5644,31.0826,0,3.500 
-107.3467,31.0826,0,3.500 
-107.1289,31.0826,0,3.500 
-106.9111,31.0826,0,3.500 
-106.6933,31.0826,0,3.502 
-106.4755,31.0826,0,3.511 
-106.2578,31.0826,0,3.526 
-106.0400,31.0826,0,3.542 
-105.8222,31.0826,0,3.560 
-105.6044,31.0826,0,3.577 
-105.3866,31.0826,0,3.578 
-105.1688,31.0826,0,3.567 
-104.9511,31.0826,0,3.576 
-104.7333,31.0826,0,3.610 
-104.5155,31.0826,0,3.666 
-104.2977,31.0826,0,3.755 
-104.0799,31.0826,0,3.860 
-103.8622,31.0826,0,3.909 
-103.6444,31.0826,0,3.891 
-103.4266,31.0826,0,3.823 
-103.2088,31.0826,0,3.712 
-102.9910,31.0826,0,3.601 
-102.7733,31.0826,0,3.534 
-102.5555,31.0826,0,3.500 
-102.3377,31.0826,0,3.490 
-102.1199,31.0826,0,3.504 
-101.9021,31.0826,0,3.522 
-101.6843,31.0826,0,3.527 
-101.4666,31.0826,0,3.534 
-101.2488,31.0826,0,3.541 
-101.0310,31.0826,0,3.542 
-100.8132,31.0826,0,3.540 
-100.5954,31.0826,0,3.541 
-100.3777,31.0826,0,3.535 
-100.1599,31.0826,0,3.524 
-99.9421,31.0826,0,3.516 
-99.7243,31.0826,0,3.509 
-99.5065,31.0826,0,3.503 
-99.2888,31.0826,0,3.500 
-108.0000,30.9027,0,3.500 
-107.7822,30.9027,0,3.500 
-107.5644,30.9027,0,3.500 
-107.3467,30.9027,0,3.500 
-107.1289,30.9027,0,3.500 
-106.9111,30.9027,0,3.500 
-106.6933,30.9027,0,3.500 
-106.4755,30.9027,0,3.506 
-106.2578,30.9027,0,3.516 
-106.0400,30.9027,0,3.528 
-105.8222,30.9027,0,3.543 
-105.6044,30.9027,0,3.558 
-105.3866,30.9027,0,3.561 
-105.1688,30.9027,0,3.555 
-104.9511,30.9027,0,3.578 
-104.7333,30.9027,0,3.626 
-104.5155,30.9027,0,3.702 
-104.2977,30.9027,0,3.799 
-104.0799,30.9027,0,3.910 
-103.8622,30.9027,0,3.944 
-103.6444,30.9027,0,3.898 
-103.4266,30.9027,0,3.795 
-103.2088,30.9027,0,3.674 
-102.9910,30.9027,0,3.557 
-102.7733,30.9027,0,3.494 
-102.5555,30.9027,0,3.473 
-102.3377,30.9027,0,3.481 
-102.1199,30.9027,0,3.501 
-101.9021,30.9027,0,3.523 
-101.6843,30.9027,0,3.529 
-101.4666,30.9027,0,3.533 
-101.2488,30.9027,0,3.537 
-101.0310,30.9027,0,3.534 
-100.8132,30.9027,0,3.532 
-100.5954,30.9027,0,3.535 
-100.3777,30.9027,0,3.529 
-100.1599,30.9027,0,3.520 
-99.9421,30.9027,0,3.514 
-99.7243,30.9027,0,3.508 
-99.5065,30.9027,0,3.502 
-99.2888,30.9027,0,3.500 
-108.0000,30.7229,0,3.500 
-107.7822,30.7229,0,3.500 
-107.5644,30.7229,0,3.500 
-107.3467,30.7229,0,3.500 
-107.1289,30.7229,0,3.500 
-106.9111,30.7229,0,3.500 
-106.6933,30.7229,0,3.500 
-106.4755,30.7229,0,3.503 
-106.2578,30.7229,0,3.509 
-106.0400,30.7229,0,3.515 
-105.8222,30.7229,0,3.525 
-105.6044,30.7229,0,3.535 
-105.3866,30.7229,0,3.539 
-105.1688,30.7229,0,3.538 
-104.9511,30.7229,0,3.574 
-104.7333,30.7229,0,3.633 
-104.5155,30.7229,0,3.720 
-104.2977,30.7229,0,3.819 
-104.0799,30.7229,0,3.930 
-103.8622,30.7229,0,3.946 
-103.6444,30.7229,0,3.885 
-103.4266,30.7229,0,3.766 
-103.2088,30.7229,0,3.646 
-102.9910,30.7229,0,3.531 
-102.7733,30.7229,0,3.475 
-102.5555,30.7229,0,3.462 
-102.3377,30.7229,0,3.480 
-102.1199,30.7229,0,3.504 
-101.9021,30.7229,0,3.527 
-101.6843,30.7229,0,3.533 
-101.4666,30.7229,0,3.537 
-101.2488,30.7229,0,3.537 
-101.0310,30.7229,0,3.533 
-100.8132,30.7229,0,3.530 
-100.5954,30.7229,0,3.532 
-100.3777,30.7229,0,3.526 
-100.1599,30.7229,0,3.518 
-99.9421,30.7229,0,3.512 
-99.7243,30.7229,0,3.506 
-99.5065,30.7229,0,3.501 
-99.2888,30.7229,0,3.500 
-108.0000,30.5430,0,3.500 
-107.7822,30.5430,0,3.500 
-107.5644,30.5430,0,3.500 
-107.3467,30.5430,0,3.500 
-107.1289,30.5430,0,3.500 
-106.9111,30.5430,0,3.500 
-106.6933,30.5430,0,3.500 
-106.4755,30.5430,0,3.500 
-106.2578,30.5430,0,3.501 
-106.0400,30.5430,0,3.503 
-105.8222,30.5430,0,3.508 
-105.6044,30.5430,0,3.514 
-105.3866,30.5430,0,3.517 
-105.1688,30.5430,0,3.520 
-104.9511,30.5430,0,3.553 
-104.7333,30.5430,0,3.603 
-104.5155,30.5430,0,3.678 
-104.2977,30.5430,0,3.756 
-104.0799,30.5430,0,3.839 
-103.8622,30.5430,0,3.848 
-103.6444,30.5430,0,3.799 
-103.4266,30.5430,0,3.700 
-103.2088,30.5430,0,3.608 
-102.9910,30.5430,0,3.520 
-102.7733,30.5430,0,3.479 
-102.5555,30.5430,0,3.471 
-102.3377,30.5430,0,3.492 
-102.1199,30.5430,0,3.511 
-101.9021,30.5430,0,3.529 
-101.6843,30.5430,0,3.531 
-101.4666,30.5430,0,3.531 
-101.2488,30.5430,0,3.527 
-101.0310,30.5430,0,3.521 
-100.8132,30.5430,0,3.517 
-100.5954,30.5430,0,3.519 
-100.3777,30.5430,0,3.515 
-100.1599,30.5430,0,3.510 
-99.9421,30.5430,0,3.507 
-99.7243,30.5430,0,3.503 
-99.5065,30.5430,0,3.500 
-99.2888,30.5430,0,3.500 
-108.0000,30.3631,0,3.500 
-107.7822,30.3631,0,3.500 
-107.5644,30.3631,0,3.500 
-107.3467,30.3631,0,3.500 
-107.1289,30.3631,0,3.500 
-106.9111,30.3631,0,3.500 
-106.6933,30.3631,0,3.500 
-106.4755,30.3631,0,3.500 
-106.2578,30.3631,0,3.501 
-106.0400,30.3631,0,3.502 
-105.8222,30.3631,0,3.505 
-105.6044,30.3631,0,3.509 
-105.3866,30.3631,0,3.512 
-105.1688,30.3631,0,3.514 
-104.9511,30.3631,0,3.536 
-104.7333,30.3631,0,3.569 
-104.5155,30.3631,0,3.625 
-104.2977,30.3631,0,3.682 
-104.0799,30.3631,0,3.743 
-103.8622,30.3631,0,3.758 
-103.6444,30.3631,0,3.734 
-103.4266,30.3631,0,3.661 
-103.2088,30.3631,0,3.594 
-102.9910,30.3631,0,3.529 
-102.7733,30.3631,0,3.494 
-102.5555,30.3631,0,3.484 
-102.3377,30.3631,0,3.501 
-102.1199,30.3631,0,3.514 
-101.9021,30.3631,0,3.526 
-101.6843,30.3631,0,3.526 
-101.4666,30.3631,0,3.524 
-101.2488,30.3631,0,3.518 
-101.0310,30.3631,0,3.512 
-100.8132,30.3631,0,3.508 
-100.5954,30.3631,0,3.508 
-100.3777,30.3631,0,3.505 
-100.1599,30.3631,0,3.503 
-99.9421,30.3631,0,3.502 
-99.7243,30.3631,0,3.501 
-99.5065,30.3631,0,3.500 
-99.2888,30.3631,0,3.500 
-108.0000,30.1833,0,3.500 
-107.7822,30.1833,0,3.500 
-107.5644,30.1833,0,3.500 
-107.3467,30.1833,0,3.500 
-107.1289,30.1833,0,3.500 
-106.9111,30.1833,0,3.500 
-106.6933,30.1833,0,3.500 
-106.4755,30.1833,0,3.500 
-106.2578,30.1833,0,3.500 
-106.0400,30.1833,0,3.501 
-105.8222,30.1833,0,3.503 
-105.6044,30.1833,0,3.505 
-105.3866,30.1833,0,3.507 
-105.1688,30.1833,0,3.508 
-104.9511,30.1833,0,3.517 
-104.7333,30.1833,0,3.532 
-104.5155,30.1833,0,3.567 
-104.2977,30.1833,0,3.603 
-104.0799,30.1833,0,3.641 
-103.8622,30.1833,0,3.661 
-103.6444,30.1833,0,3.661 
-103.4266,30.1833,0,3.617 
-103.2088,30.1833,0,3.577 
-102.9910,30.1833,0,3.537 
-102.7733,30.1833,0,3.512 
-102.5555,30.1833,0,3.500 
-102.3377,30.1833,0,3.511 
-102.1199,30.1833,0,3.519 
-101.9021,30.1833,0,3.524 
-101.6843,30.1833,0,3.522 
-101.4666,30.1833,0,3.519 
-101.2488,30.1833,0,3.513 
-101.0310,30.1833,0,3.508 
-100.8132,30.1833,0,3.505 
-100.5954,30.1833,0,3.505 
-100.3777,30.1833,0,3.503 
-100.1599,30.1833,0,3.502 
-99.9421,30.1833,0,3.501 
-99.7243,30.1833,0,3.500 
-99.5065,30.1833,0,3.500 
-99.2888,30.1833,0,3.500 
-108.0000,30.0034,0,3.500 
-107.7822,30.0034,0,3.500 
-107.5644,30.0034,0,3.500 
-107.3467,30.0034,0,3.500 
-107.1289,30.0034,0,3.500 
-106.9111,30.0034,0,3.500 
-106.6933,30.0034,0,3.500 
-106.4755,30.0034,0,3.500 
-106.2578,30.0034,0,3.500 
-106.0400,30.0034,0,3.500 
-105.8222,30.0034,0,3.501 
-105.6044,30.0034,0,3.501 
-105.3866,30.0034,0,3.502 
-105.1688,30.0034,0,3.503 
-104.9511,30.0034,0,3.502 
-104.7333,30.0034,0,3.504 
-104.5155,30.0034,0,3.521 
-104.2977,30.0034,0,3.540 
-104.0799,30.0034,0,3.561 
-103.8622,30.0034,0,3.583 
-103.6444,30.0034,0,3.598 
-103.4266,30.0034,0,3.582 
-103.2088,30.0034,0,3.563 
-102.9910,30.0034,0,3.543 
-102.7733,30.0034,0,3.525 
-102.5555,30.0034,0,3.512 
-102.3377,30.0034,0,3.514 
-102.1199,30.0034,0,3.517 
-101.9021,30.0034,0,3.518 
-101.6843,30.0034,0,3.514 
-101.4666,30.0034,0,3.513 
-101.2488,30.0034,0,3.510 
-101.0310,30.0034,0,3.508 
-100.8132,30.0034,0,3.508 
-100.5954,30.0034,0,3.509 
-100.3777,30.0034,0,3.507 
-100.1599,30.0034,0,3.505 
-99.9421,30.0034,0,3.503 
-99.7243,30.0034,0,3.501 
-99.5065,30.0034,0,3.500 
-99.2888,30.0034,0,3.500 
-108.0000,29.8235,0,3.500 
-107.7822,29.8235,0,3.500 
-107.5644,29.8235,0,3.500 
-107.3467,29.8235,0,3.500 
-107.1289,29.8235,0,3.500 
-106.9111,29.8235,0,3.500 
-106.6933,29.8235,0,3.500 
-106.4755,29.8235,0,3.500 
-106.2578,29.8235,0,3.500 
-106.0400,29.8235,0,3.500 
-105.8222,29.8235,0,3.500 
-105.6044,29.8235,0,3.500 
-105.3866,29.8235,0,3.501 
-105.1688,29.8235,0,3.501 
-104.9511,29.8235,0,3.495 
-104.7333,29.8235,0,3.489 
-104.5155,29.8235,0,3.493 
-104.2977,29.8235,0,3.501 
-104.0799,29.8235,0,3.508 
-103.8622,29.8235,0,3.529 
-103.6444,29.8235,0,3.550 
-103.4266,29.8235,0,3.550 
-103.2088,29.8235,0,3.544 
-102.9910,29.8235,0,3.538 
-102.7733,29.8235,0,3.527 
-102.5555,29.8235,0,3.515 
-102.3377,29.8235,0,3.513 
-102.1199,29.8235,0,3.512 
-101.9021,29.8235,0,3.510 
-101.6843,29.8235,0,3.507 
-101.4666,29.8235,0,3.507 
-101.2488,29.8235,0,3.506 
-101.0310,29.8235,0,3.508 
-100.8132,29.8235,0,3.510 
-100.5954,29.8235,0,3.512 
-100.3777,29.8235,0,3.510 
-100.1599,29.8235,0,3.508 
-99.9421,29.8235,0,3.505 
-99.7243,29.8235,0,3.503 
-99.5065,29.8235,0,3.500 
-99.2888,29.8235,0,3.500 
-108.0000,29.6437,0,3.500 
-107.7822,29.6437,0,3.500 
-107.5644,29.6437,0,3.500 
-107.3467,29.6437,0,3.500 
-107.1289,29.6437,0,3.500 
-106.9111,29.6437,0,3.500 
-106.6933,29.6437,0,3.500 
-106.4755,29.6437,0,3.500 
-106.2578,29.6437,0,3.500 
-106.0400,29.6437,0,3.500 
-105.8222,29.6437,0,3.500 
-105.6044,29.6437,0,3.500 
-105.3866,29.6437,0,3.500 
-105.1688,29.6437,0,3.501 
-104.9511,29.6437,0,3.496 
-104.7333,29.6437,0,3.491 
-104.5155,29.6437,0,3.492 
-104.2977,29.6437,0,3.496 
-104.0799,29.6437,0,3.500 
-103.8622,29.6437,0,3.514 
-103.6444,29.6437,0,3.529 
-103.4266,29.6437,0,3.532 
-103.2088,29.6437,0,3.529 
-102.9910,29.6437,0,3.525 
-102.7733,29.6437,0,3.518 
-102.5555,29.6437,0,3.509 
-102.3377,29.6437,0,3.507 
-102.1199,29.6437,0,3.506 
-101.9021,29.6437,0,3.505 
-101.6843,29.6437,0,3.503 
-101.4666,29.6437,0,3.506 
-101.2488,29.6437,0,3.508 
-101.0310,29.6437,0,3.512 
-100.8132,29.6437,0,3.517 
-100.5954,29.6437,0,3.521 
-100.3777,29.6437,0,3.517 
-100.1599,29.6437,0,3.513 
-99.9421,29.6437,0,3.509 
-99.7243,29.6437,0,3.505 
-99.5065,29.6437,0,3.500 
-99.2888,29.6437,0,3.500 
-108.0000,29.4638,0,3.500 
-107.7822,29.4638,0,3.500 
-107.5644,29.4638,0,3.500 
-107.3467,29.4638,0,3.500 
-107.1289,29.4638,0,3.500 
-106.9111,29.4638,0,3.500 
-106.6933,29.4638,0,3.500 
-106.4755,29.4638,0,3.500 
-106.2578,29.4638,0,3.500 
-106.0400,29.4638,0,3.500 
-105.8222,29.4638,0,3.500 
-105.6044,29.4638,0,3.500 
-105.3866,29.4638,0,3.500 
-105.1688,29.4638,0,3.501 
-104.9511,29.4638,0,3.499 
-104.7333,29.4638,0,3.496 
-104.5155,29.4638,0,3.496 
-104.2977,29.4638,0,3.499 
-104.0799,29.4638,0,3.501 
-103.8622,29.4638,0,3.509 
-103.6444,29.4638,0,3.517 
-103.4266,29.4638,0,3.520 
-103.2088,29.4638,0,3.517 
-102.9910,29.4638,0,3.514 
-102.7733,29.4638,0,3.509 
-102.5555,29.4638,0,3.504 
-102.3377,29.4638,0,3.502 
-102.1199,29.4638,0,3.502 
-101.9021,29.4638,0,3.502 
-101.6843,29.4638,0,3.501 
-101.4666,29.4638,0,3.507 
-101.2488,29.4638,0,3.512 
-101.0310,29.4638,0,3.518 
-100.8132,29.4638,0,3.525 
-100.5954,29.4638,0,3.531 
-100.3777,29.4638,0,3.526 
-100.1599,29.4638,0,3.520 
-99.9421,29.4638,0,3.513 
-99.7243,29.4638,0,3.507 
-99.5065,29.4638,0,3.501 
-99.2888,29.4638,0,3.500 
-108.0000,29.2839,0,3.500 
-107.7822,29.2839,0,3.500 
-107.5644,29.2839,0,3.500 
-107.3467,29.2839,0,3.500 
-107.1289,29.2839,0,3.500 
-106.9111,29.2839,0,3.500 
-106.6933,29.2839,0,3.500 
-106.4755,29.2839,0,3.500 
-106.2578,29.2839,0,3.500 
-106.0400,29.2839,0,3.500 
-105.8222,29.2839,0,3.500 
-105.6044,29.2839,0,3.500 
-105.3866,29.2839,0,3.500 
-105.1688,29.2839,0,3.501 
-104.9511,29.2839,0,3.501 
-104.7333,29.2839,0,3.501 
-104.5155,29.2839,0,3.501 
-104.2977,29.2839,0,3.503 
-104.0799,29.2839,0,3.505 
-103.8622,29.2839,0,3.506 
-103.6444,29.2839,0,3.508 
-103.4266,29.2839,0,3.510 
-103.2088,29.2839,0,3.507 
-102.9910,29.2839,0,3.504 
-102.7733,29.2839,0,3.502 
-102.5555,29.2839,0,3.500 
-102.3377,29.2839,0,3.498 
-102.1199,29.2839,0,3.499 
-101.9021,29.2839,0,3.500 
-101.6843,29.2839,0,3.500 
-101.4666,29.2839,0,3.505 
-101.2488,29.2839,0,3.511 
-101.0310,29.2839,0,3.517 
-100.8132,29.2839,0,3.523 
-100.5954,29.2839,0,3.529 
-100.3777,29.2839,0,3.525 
-100.1599,29.2839,0,3.519 
-99.9421,29.2839,0,3.513 
-99.7243,29.2839,0,3.507 
-99.5065,29.2839,0,3.501 
-99.2888,29.2839,0,3.500 
-108.0000,29.1041,0,3.500 
-107.7822,29.1041,0,3.500 
-107.5644,29.1041,0,3.500 
-107.3467,29.1041,0,3.500 
-107.1289,29.1041,0,3.500 
-106.9111,29.1041,0,3.500 
-106.6933,29.1041,0,3.500 
-106.4755,29.1041,0,3.500 
-106.2578,29.1041,0,3.500 
-106.0400,29.1041,0,3.500 
-105.8222,29.1041,0,3.500 
-105.6044,29.1041,0,3.500 
-105.3866,29.1041,0,3.500 
-105.1688,29.1041,0,3.501 
-104.9511,29.1041,0,3.502 
-104.7333,29.1041,0,3.503 
-104.5155,29.1041,0,3.504 
-104.2977,29.1041,0,3.506 
-104.0799,29.1041,0,3.508 
-103.8622,29.1041,0,3.507 
-103.6444,29.1041,0,3.507 
-103.4266,29.1041,0,3.508 
-103.2088,29.1041,0,3.505 
-102.9910,29.1041,0,3.502 
-102.7733,29.1041,0,3.501 
-102.5555,29.1041,0,3.500 
-102.3377,29.1041,0,3.499 
-102.1199,29.1041,0,3.499 
-101.9021,29.1041,0,3.500 
-101.6843,29.1041,0,3.500 
-101.4666,29.1041,0,3.504 
-101.2488,29.1041,0,3.509 
-101.0310,29.1041,0,3.513 
-100.8132,29.1041,0,3.518 
-100.5954,29.1041,0,3.522 
-100.3777,29.1041,0,3.519 
-100.1599,29.1041,0,3.514 
-99.9421,29.1041,0,3.510 
-99.7243,29.1041,0,3.505 
-99.5065,29.1041,0,3.500 
-99.2888,29.1041,0,3.500 
-108.0000,28.9242,0,3.500 
-107.7822,28.9242,0,3.500 
-107.5644,28.9242,0,3.500 
-107.3467,28.9242,0,3.500 
-107.1289,28.9242,0,3.500 
-106.9111,28.9242,0,3.500 
-106.6933,28.9242,0,3.500 
-106.4755,28.9242,0,3.500 
-106.2578,28.9242,0,3.500 
-106.0400,28.9242,0,3.500 
-105.8222,28.9242,0,3.500 
-105.6044,28.9242,0,3.500 
-105.3866,28.9242,0,3.500 
-105.1688,28.9242,0,3.500 
-104.9511,28.9242,0,3.501 
-104.7333,28.9242,0,3.502 
-104.5155,28.9242,0,3.502 
-104.2977,28.9242,0,3.503 
-104.0799,28.9242,0,3.504 
-103.8622,28.9242,0,3.504 
-103.6444,28.9242,0,3.504 
-103.4266,28.9242,0,3.504 
-103.2088,28.9242,0,3.503 
-102.9910,28.9242,0,3.501 
-102.7733,28.9242,0,3.500 
-102.5555,28.9242,0,3.500 
-102.3377,28.9242,0,3.499 
-102.1199,28.9242,0,3.499 
-101.9021,28.9242,0,3.500 
-101.6843,28.9242,0,3.500 
-101.4666,28.9242,0,3.503 
-101.2488,28.9242,0,3.506 
-101.0310,28.9242,0,3.509 
-100.8132,28.9242,0,3.512 
-100.5954,28.9242,0,3.515 
-100.3777,28.9242,0,3.513 
-100.1599,28.9242,0,3.510 
-99.9421,28.9242,0,3.507 
-99.7243,28.9242,0,3.503 
-99.5065,28.9242,0,3.500 
-99.2888,28.9242,0,3.500 
-108.0000,28.7443,0,3.500 
-107.7822,28.7443,0,3.500 
-107.5644,28.7443,0,3.500 
-107.3467,28.7443,0,3.500 
-107.1289,28.7443,0,3.500 
-106.9111,28.7443,0,3.500 
-106.6933,28.7443,0,3.500 
-106.4755,28.7443,0,3.500 
-106.2578,28.7443,0,3.500 
-106.0400,28.7443,0,3.500 
-105.8222,28.7443,0,3.500 
-105.6044,28.7443,0,3.500 
-105.3866,28.7443,0,3.500 
-105.1688,28.7443,0,3.500 
-104.9511,28.7443,0,3.500 
-104.7333,28.7443,0,3.500 
-104.5155,28.7443,0,3.500 
-104.2977,28.7443,0,3.501 
-104.0799,28.7443,0,3.501 
-103.8622,28.7443,0,3.501 
-103.6444,28.7443,0,3.501 
-103.4266,28.7443,0,3.501 
-103.2088,28.7443,0,3.501 
-102.9910,28.7443,0,3.500 
-102.7733,28.7443,0,3.500 
-102.5555,28.7443,0,3.500 
-102.3377,28.7443,0,3.500 
-102.1199,28.7443,0,3.500 
-101.9021,28.7443,0,3.500 
-101.6843,28.7443,0,3.500 
-101.4666,28.7443,0,3.502 
-101.2488,28.7443,0,3.503 
-101.0310,28.7443,0,3.505 
-100.8132,28.7443,0,3.507 
-100.5954,28.7443,0,3.508 
-100.3777,28.7443,0,3.507 
-100.1599,28.7443,0,3.505 
-99.9421,28.7443,0,3.504 
-99.7243,28.7443,0,3.502 
-99.5065,28.7443,0,3.500 
-99.2888,28.7443,0,3.500 
-108.0000,28.5645,0,3.500 
-107.7822,28.5645,0,3.500 
-107.5644,28.5645,0,3.500 
-107.3467,28.5645,0,3.500 
-107.1289,28.5645,0,3.500 
-106.9111,28.5645,0,3.500 
-106.6933,28.5645,0,3.500 
-106.4755,28.5645,0,3.500 
-106.2578,28.5645,0,3.500 
-106.0400,28.5645,0,3.500 
-105.8222,28.5645,0,3.500 
-105.6044,28.5645,0,3.500 
-105.3866,28.5645,0,3.500 
-105.1688,28.5645,0,3.500 
-104.9511,28.5645,0,3.500 
-104.7333,28.5645,0,3.500 
-104.5155,28.5645,0,3.500 
-104.2977,28.5645,0,3.500 
-104.0799,28.5645,0,3.500 
-103.8622,28.5645,0,3.500 
-103.6444,28.5645,0,3.500 
-103.4266,28.5645,0,3.500 
-103.2088,28.5645,0,3.500 
-102.9910,28.5645,0,3.500 
-102.7733,28.5645,0,3.500 
-102.5555,28.5645,0,3.500 
-102.3377,28.5645,0,3.500 
-102.1199,28.5645,0,3.500 
-101.9021,28.5645,0,3.500 
-101.6843,28.5645,0,3.500 
-101.4666,28.5645,0,3.500 
-101.2488,28.5645,0,3.501 
-101.0310,28.5645,0,3.501 
-100.8132,28.5645,0,3.501 
-100.5954,28.5645,0,3.501 
-100.3777,28.5645,0,3.501 
-100.1599,28.5645,0,3.501 
-99.9421,28.5645,0,3.501 
-99.7243,28.5645,0,3.500 
-99.5065,28.5645,0,3.500 
-99.2888,28.5645,0,3.500 
-108.0000,28.3846,0,3.500 
-107.7822,28.3846,0,3.500 
-107.5644,28.3846,0,3.500 
-107.3467,28.3846,0,3.500 
-107.1289,28.3846,0,3.500 
-106.9111,28.3846,0,3.500 
-106.6933,28.3846,0,3.500 
-106.4755,28.3846,0,3.500 
-106.2578,28.3846,0,3.500 
-106.0400,28.3846,0,3.500 
-105.8222,28.3846,0,3.500 
-105.6044,28.3846,0,3.500 
-105.3866,28.3846,0,3.500 
-105.1688,28.3846,0,3.500 
-104.9511,28.3846,0,3.500 
-104.7333,28.3846,0,3.500 
-104.5155,28.3846,0,3.500 
-104.2977,28.3846,0,3.500 
-104.0799,28.3846,0,3.500 
-103.8622,28.3846,0,3.500 
-103.6444,28.3846,0,3.500 
-103.4266,28.3846,0,3.500 
-103.2088,28.3846,0,3.500 
-102.9910,28.3846,0,3.500 
-102.7733,28.3846,0,3.500 
-102.5555,28.3846,0,3.500 
-102.3377,28.3846,0,3.500 
-102.1199,28.3846,0,3.500 
-101.9021,28.3846,0,3.500 
-101.6843,28.3846,0,3.500 
-101.4666,28.3846,0,3.500 
-101.2488,28.3846,0,3.500 
-101.0310,28.3846,0,3.500 
-100.8132,28.3846,0,3.500 
-100.5954,28.3846,0,3.500 
-100.3777,28.3846,0,3.500 
-100.1599,28.3846,0,3.500 
-99.9421,28.3846,0,3.500 
-99.7243,28.3846,0,3.500 
-99.5065,28.3846,0,3.500 
-99.2888,28.3846,0,3.500 
-108.0000,28.2048,0,3.500 
-107.7822,28.2048,0,3.500 
-107.5644,28.2048,0,3.500 
-107.3467,28.2048,0,3.500 
-107.1289,28.2048,0,3.500 
-106.9111,28.2048,0,3.500 
-106.6933,28.2048,0,3.500 
-106.4755,28.2048,0,3.500 
-106.2578,28.2048,0,3.500 
-106.0400,28.2048,0,3.500 
-105.8222,28.2048,0,3.500 
-105.6044,28.2048,0,3.500 
-105.3866,28.2048,0,3.500 
-105.1688,28.2048,0,3.500 
-104.9511,28.2048,0,3.500 
-104.7333,28.2048,0,3.500 
-104.5155,28.2048,0,3.500 
-104.2977,28.2048,0,3.500 
-104.0799,28.2048,0,3.500 
-103.8622,28.2048,0,3.500 
-103.6444,28.2048,0,3.500 
-103.4266,28.2048,0,3.500 
-103.2088,28.2048,0,3.500 
-102.9910,28.2048,0,3.500 
-102.7733,28.2048,0,3.500 
-102.5555,28.2048,0,3.500 
-102.3377,28.2048,0,3.500 
-102.1199,28.2048,0,3.500 
-101.9021,28.2048,0,3.500 
-101.6843,28.2048,0,3.500 
-101.4666,28.2048,0,3.500 
-101.2488,28.2048,0,3.500 
-101.0310,28.2048,0,3.500 
-100.8132,28.2048,0,3.500 
-100.5954,28.2048,0,3.500 
-100.3777,28.2048,0,3.500 
-100.1599,28.2048,0,3.500 
-99.9421,28.2048,0,3.500 
-99.7243,28.2048,0,3.500 
-99.5065,28.2048,0,3.500 
-99.2888,28.2048,0,3.500 
-108.0000,28.0249,0,3.500 
-107.7822,28.0249,0,3.500 
-107.5644,28.0249,0,3.500 
-107.3467,28.0249,0,3.500 
-107.1289,28.0249,0,3.500 
-106.9111,28.0249,0,3.500 
-106.6933,28.0249,0,3.500 
-106.4755,28.0249,0,3.500 
-106.2578,28.0249,0,3.500 
-106.0400,28.0249,0,3.500 
-105.8222,28.0249,0,3.500 
-105.6044,28.0249,0,3.500 
-105.3866,28.0249,0,3.500 
-105.1688,28.0249,0,3.500 
-104.9511,28.0249,0,3.500 
-104.7333,28.0249,0,3.500 
-104.5155,28.0249,0,3.500 
-104.2977,28.0249,0,3.500 
-104.0799,28.0249,0,3.500 
-103.8622,28.0249,0,3.500 
-103.6444,28.0249,0,3.500 
-103.4266,28.0249,0,3.500 
-103.2088,28.0249,0,3.500 
-102.9910,28.0249,0,3.500 
-102.7733,28.0249,0,3.500 
-102.5555,28.0249,0,3.500 
-102.3377,28.0249,0,3.500 
-102.1199,28.0249,0,3.500 
-101.9021,28.0249,0,3.500 
-101.6843,28.0249,0,3.500 
-101.4666,28.0249,0,3.500 
-101.2488,28.0249,0,3.500 
-101.0310,28.0249,0,3.500 
-100.8132,28.0249,0,3.500 
-100.5954,28.0249,0,3.500 
-100.3777,28.0249,0,3.500 
-100.1599,28.0249,0,3.500 
-99.9421,28.0249,0,3.500 
-99.7243,28.0249,0,3.500 
-99.5065,28.0249,0,3.500 
-99.2888,28.0249,0,3.500 
-108.0000,34.5000,2,4.402 
-107.7822,34.5000,2,4.392 
-107.5644,34.5000,2,4.382 
-107.3467,34.5000,2,4.372 
-107.1289,34.5000,2,4.363 
-106.9111,34.5000,2,4.357 
-106.6933,34.5000,2,4.366 
-106.4755,34.5000,2,4.376 
-106.2578,34.5000,2,4.387 
-106.0400,34.5000,2,4.396 
-105.8222,34.5000,2,4.408 
-105.6044,34.5000,2,4.408 
-105.3866,34.5000,2,4.405 
-105.1688,34.5000,2,4.402 
-104.9511,34.5000,2,4.399 
-104.7333,34.5000,2,4.392 
-104.5155,34.5000,2,4.391 
-104.2977,34.5000,2,4.393 
-104.0799,34.5000,2,4.394 
-103.8622,34.5000,2,4.395 
-103.6444,34.5000,2,4.399 
-103.4266,34.5000,2,4.402 
-103.2088,34.5000,2,4.406 
-102.9910,34.5000,2,4.409 
-102.7733,34.5000,2,4.413 
-102.5555,34.5000,2,4.412 
-102.3377,34.5000,2,4.411 
-102.1199,34.5000,2,4.409 
-101.9021,34.5000,2,4.407 
-101.6843,34.5000,2,4.406 
-101.4666,34.5000,2,4.408 
-101.2488,34.5000,2,4.408 
-101.0310,34.5000,2,4.407 
-100.8132,34.5000,2,4.406 
-100.5954,34.5000,2,4.403 
